"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","drug","concentration_um","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um","median_wormlength_um_delta"
"JMNR1_p002_E12","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","E12",20240912,"p002_E12","m2x","20240912-JMNR1-p002-m2x_E12.TIF",1.01570048309179,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_0_N2","worm",945.659550631889,907.58331204145,909.552877932322,929.760208120223,939.601650931419,27.7434443225449,963.379355725416,977.921392301157,993.767986347853,0.029337666292279,11,"JMNR1_1",-12.331290692147,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,-2.31011949488186
"JMNR1_p002_F01","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F01",20240912,"p002_F01","m2x","20240912-JMNR1-p002-m2x_F01.TIF",0.969825304393859,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","worm",952.889985265509,887.817976075363,891.156281203896,952.564892883004,964.387158039644,38.5163682881033,973.26339709077,990.341243705971,996.316161124681,0.0404205825265036,9,"JMNR1_1",12.4542164160778,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,22.4753876133429
"JMNR1_p002_F02","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F02",20240912,"p002_F02","m2x","20240912-JMNR1-p002-m2x_F02.TIF",1.42094107672743,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","worm",933.795002727649,889.31037116556,892.248654727726,896.656080070975,939.829844252656,39.5330839104077,971.465228147053,971.614185260023,971.713490002003,0.0423359343270526,5,"JMNR1_1",-12.1030973709109,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,-2.08192617364568
"JMNR1_p002_F03","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F03",20240912,"p002_F03","m2x","20240912-JMNR1-p002-m2x_F03.TIF",0.966292134831461,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","worm",986.405616177284,930.388500716689,938.98883654014,959.420648579095,998.619896508924,32.6205477972203,1008.84034767262,1020.82283768245,1024.50408607528,0.0330701156423236,12,"JMNR1_1",46.6869548853579,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,56.708126082623
"JMNR1_p002_F04","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F04",20240912,"p002_F04","m2x","20240912-JMNR1-p002-m2x_F04.TIF",1.02271368798565,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","worm",951.86519427082,876.462124082901,899.70771839684,931.241346755847,960.613545568732,38.8504555490281,976.294620304597,993.437725217871,1007.27035748603,0.0408150815712824,13,"JMNR1_1",8.6806039451659,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,18.7017751424311
"JMNR1_p002_F05","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F05",20240912,"p002_F05","m2x","20240912-JMNR1-p002-m2x_F05.TIF",0.95378590078329,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","worm",940.754386066033,877.52522921079,897.265829535252,912.327005725416,926.544573832669,40.4045815776974,964.161402171304,992.807013998618,1033.81733482582,0.0429491290991029,19,"JMNR1_1",-25.3883677908976,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,-15.3671965936325
"JMNR1_p002_F06","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F06",20240912,"p002_F06","m2x","20240912-JMNR1-p002-m2x_F06.TIF",0.9625,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","worm",978.001386088624,889.060049042267,904.22210027084,925.284431987944,970.02649346485,79.4218683139773,1004.92898474225,1047.67125675651,1142.89177284925,0.0812083392147465,8,"JMNR1_1",18.0935518412833,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,28.1147230385485
"JMNR1_p002_F07","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F07",20240912,"p002_F07","m2x","20240912-JMNR1-p002-m2x_F07.TIF",1.05333333333333,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","worm",956.614169211362,853.173560547644,917.337208481312,933.024039250506,954.060229338553,46.8945616883173,995.827157574281,1012.18899588575,1015.0080743064,0.0490213956656919,12,"JMNR1_1",2.12728771498632,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,12.1484589122515
"JMNR1_p002_F08","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F08",20240912,"p002_F08","m2x","20240912-JMNR1-p002-m2x_F08.TIF",0.999419616947185,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","worm",988.722223967749,935.862316831062,942.856367395176,958.741441065658,994.155816249217,39.1445148911008,1019.860291232,1033.34447755625,1033.83397009864,0.0395910134739498,7,"JMNR1_1",42.2228746256505,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,52.2440458229157
"JMNR1_p002_F09","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F09",20240912,"p002_F09","m2x","20240912-JMNR1-p002-m2x_F09.TIF",0.947341115434501,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","worm",946.98157175075,897.251703035301,901.015504082625,931.325770421079,953.024727350476,33.8650865522058,960.383781717262,983.324913195589,996.827610295913,0.0357610829634172,8,"JMNR1_1",1.09178572690984,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,11.112956924175
"JMNR1_p002_F10","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F10",20240912,"p002_F10","m2x","20240912-JMNR1-p002-m2x_F10.TIF",0.934651290499725,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","worm",956.621921550055,877.080894070118,919.845333662125,924.265807542763,967.297903044073,41.8660334909692,985.756049485575,1006.80566777125,1010.29014675585,0.0437644512924519,11,"JMNR1_1",15.364961420507,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,25.3861326177722
"JMNR1_p002_F11","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F11",20240912,"p002_F11","m2x","20240912-JMNR1-p002-m2x_F11.TIF",0.933333333333333,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","non-worm",998.510101000256,965.143923390252,967.467623922211,977.886916782678,991.096192301159,28.4909886770276,1018.05938061805,1031.36825755625,1041.43799650892,0.0285335007111964,7,"JMNR1_1",39.1632506775921,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,49.1844218748573
"JMNR1_p002_F12","JMNR1_1_N2_Bleach_NJ","JMNR1","p002","F12",20240912,"p002_F12","m2x","20240912-JMNR1-p002-m2x_F12.TIF",0.944505194095134,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_NJ_25_N2","worm",959.013622107568,924.003318739673,936.644867189407,946.948075461324,961.624289248313,19.6945666667006,968.45996566737,979.707795783463,992.825799409382,0.0205362741599217,11,"JMNR1_1",9.69134762474618,951.932941623566,2.33473180526799,407.726891575155,1.91243064384712e-301,941.911770426301,19.7125188220114
"JMNR1_p004_A01","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A01",20240912,"p004_A01","m2x","20240912-JMNR1-p004-m2x_A01.TIF",0.963035019455253,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",951.601539335672,923.470067189407,928.203073722803,939.241964713678,947.126565309984,19.7232438712878,968.413923109,976.768064828361,982.733141360967,0.0207263681866855,12,"JMNR1_1",-0.902842601086618,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,6.52449524120345
"JMNR1_p004_A02","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A02",20240912,"p004_A02","m2x","20240912-JMNR1-p004-m2x_A02.TIF",0.964102564102564,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",952.733413526591,902.33228678599,913.048870239315,938.073647074625,966.273675076327,28.4638676975869,973.718566280389,975.641393587231,975.783171133367,0.0298760044451747,8,"JMNR1_1",18.2442671652561,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,25.6716050075462
"JMNR1_p004_A03","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A03",20240912,"p004_A03","m2x","20240912-JMNR1-p004-m2x_A03.TIF",1.0316265060241,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",956.458453705339,911.636036571356,925.952621496097,937.083251596516,948.847514080852,29.7916984571404,969.830835416847,998.99352604317,1017.68092186218,0.0311479273791003,16,"JMNR1_1",0.818106169781444,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,8.24544401207152
"JMNR1_p004_A04","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A04",20240912,"p004_A04","m2x","20240912-JMNR1-p004-m2x_A04.TIF",0.955890121500264,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",948.874827396939,913.25205093142,916.417958626353,932.178569466813,950.93271842412,23.1372192012188,965.052166459561,971.267093931144,992.985435989509,0.024383847619492,15,"JMNR1_1",2.90331051305007,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,10.3306483553401
"JMNR1_p004_A05","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A05",20240912,"p004_A05","m2x","20240912-JMNR1-p004-m2x_A05.TIF",0.93172268907563,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",956.463899950814,918.740374177439,918.95545897324,943.923320548203,947.196351880381,28.2053005959569,981.213369662253,987.738234539142,1001.03408867524,0.0294891428703241,10,"JMNR1_1",-0.833056030689263,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,6.59428181160081
"JMNR1_p004_A06","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A06",20240912,"p004_A06","m2x","20240912-JMNR1-p004-m2x_A06.TIF",1.04717853839038,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",936.272350460343,903.941943241348,914.893020747905,925.844098254461,931.504015595563,24.3632047324943,946.37214789194,962.420015037562,975.398477198092,0.0260214933406027,6,"JMNR1_1",-16.5253923155074,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,-9.0980544732173
"JMNR1_p004_A07","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A07",20240912,"p004_A07","m2x","20240912-JMNR1-p004-m2x_A07.TIF",0.987005649717514,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",955.735228233185,939.664330036206,946.00019978135,952.588418711443,955.358904078803,8.38092092961252,961.558152848803,963.107488086375,966.619200716689,0.00876908235883056,9,"JMNR1_1",7.32949616773236,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,14.7568340100224
"JMNR1_p004_A08","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A08",20240912,"p004_A08","m2x","20240912-JMNR1-p004-m2x_A08.TIF",1.01539338654504,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",947.996859791199,895.563007602637,917.421299344579,927.443408164175,947.63109253637,29.085999496653,973.032003370392,983.162854184186,985.886586818279,0.030681535699453,12,"JMNR1_1",-0.398315374700147,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,7.02902246758993
"JMNR1_p004_A09","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A09",20240912,"p004_A09","m2x","20240912-JMNR1-p004-m2x_A09.TIF",1.06142506142506,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",967.298837850556,901.481707243067,924.450554110001,942.422528814821,968.588766607561,35.0489294666252,992.757240121082,1009.22318699213,1023.11453119113,0.0362338174048754,15,"JMNR1_1",20.5593586964905,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,27.9866965387806
"JMNR1_p004_A10","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A10",20240912,"p004_A10","m2x","20240912-JMNR1-p004-m2x_A10.TIF",0.967918837400603,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",959.052875641702,902.246614503677,928.26760984269,941.682374664747,961.558152848802,28.1355398198104,971.539670166059,997.888160474268,1002.30142641029,0.029336797307432,15,"JMNR1_1",13.5287449377317,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,20.9560827800218
"JMNR1_p004_A11","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A11",20240912,"p004_A11","m2x","20240912-JMNR1-p004-m2x_A11.TIF",0.945401537238272,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",968.91443133473,959.029681438049,961.976776708534,965.203485403278,967.764290016987,7.31761763202232,973.089645621858,977.00222727867,979.713678514169,0.00755238790482449,6,"JMNR1_1",19.7348821059165,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,27.1622199482066
"JMNR1_p004_A12","JMNR1_1_N2_Bleach_JB","JMNR1","p004","A12",20240912,"p004_A12","m2x","20240912-JMNR1-p004-m2x_A12.TIF",0.961170358217118,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_0_N2","worm",958.439569681601,923.332948612807,934.260333098011,947.081728187551,957.510095784422,20.1778893475127,975.843357976954,981.63592567993,984.565588675238,0.0210528550633775,10,"JMNR1_1",9.48068787335136,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,16.9080257156414
"JMNR1_p004_B01","JMNR1_1_N2_Bleach_JB","JMNR1","p004","B01",20240912,"p004_B01","m2x","20240912-JMNR1-p004-m2x_B01.TIF",0.721278721278721,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_25_N2","non-worm",974.472006050047,913.823043241349,930.913091382408,937.991836796101,972.23895695653,38.0067224442984,1008.91772723619,1021.0471121638,1030.98590419899,0.0390023748330709,16,"JMNR1_1",24.2095490454599,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,31.6368868877499
"JMNR1_p004_B02","JMNR1_1_N2_Bleach_JB","JMNR1","p004","B02",20240912,"p004_B02","m2x","20240912-JMNR1-p004-m2x_B02.TIF",0.997939358257286,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_25_N2","worm",937.711548640415,874.155641934043,898.918129673475,924.193089436256,926.057029685187,45.530265801953,958.02863932563,988.159486562585,1007.74197197902,0.0485546604048624,6,"JMNR1_1",-21.9723782258839,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,-14.5450403835938
"JMNR1_p004_B03","JMNR1_1_N2_Bleach_JB","JMNR1","p004","B03",20240912,"p004_B03","m2x","20240912-JMNR1-p004-m2x_B03.TIF",0.942961800104657,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_25_N2","non-worm",954.527132228519,880.046696508923,895.726810323144,920.355059383952,956.794897090769,47.8871679711598,992.672045559961,1011.66090498689,1025.76279940938,0.0501684722773238,13,"JMNR1_1",8.76548917969909,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,16.1928270219892
"JMNR1_p004_B04","JMNR1_1_N2_Bleach_JB","JMNR1","p004","B04",20240912,"p004_B04","m2x","20240912-JMNR1-p004-m2x_B04.TIF",0.894776876267748,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_25_N2","worm",944.152377192213,860.349595955307,877.996025096216,910.801660045064,924.457006332767,59.5965955293527,972.082976555747,1038.1555529635,1044.96577256086,0.0631217978887954,16,"JMNR1_1",-23.5724015783035,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,-16.1450637360134
"JMNR1_p004_B05","JMNR1_1_N2_Bleach_JB","JMNR1","p004","B05",20240912,"p004_B05","m2x","20240912-JMNR1-p004-m2x_B05.TIF",0.96573766300179,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_25_N2","worm",938.986255381681,792.415276648438,870.12308282482,895.736450832431,926.95007076202,63.9386760069786,995.063274439383,1010.84073591654,1030.85302614594,0.0680933034328481,20,"JMNR1_1",-21.0793371490504,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,-13.6519993067603
"JMNR1_p004_B06","JMNR1_1_N2_Bleach_JB","JMNR1","p004","B06",20240912,"p004_B06","m2x","20240912-JMNR1-p004-m2x_B06.TIF",0.926802721088435,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_25_N2","worm",954.843126015234,887.570400716688,896.963957117738,916.822425537517,951.024320725287,44.6260792247711,993.004355324323,1008.4740412496,1017.17155514796,0.046736555994287,15,"JMNR1_1",2.99491281421625,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,10.4222506565063
"JMNR1_p004_B07","JMNR1_1_N2_Bleach_JB","JMNR1","p004","B07",20240912,"p004_B07","m2x","20240912-JMNR1-p004-m2x_B07.TIF",0.94743935309973,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_25_N2","worm",972.92110183663,900.882319293289,932.334154071033,951.487311280432,970.170865607275,34.7207396141559,997.791528699197,1020.01470604234,1031.24491859606,0.0356871071545389,18,"JMNR1_1",22.1414576962043,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,29.5687955384943
"JMNR1_p004_B08","JMNR1_1_N2_Bleach_JB","JMNR1","p004","B08",20240912,"p004_B08","m2x","20240912-JMNR1-p004-m2x_B08.TIF",1.01500441306267,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_25_N2","worm",953.286130502974,827.815648612806,896.041161674335,921.80694492679,969.896242299917,57.622020140316,996.945515244544,999.281963563487,1024.5651229729,0.0604456713430977,11,"JMNR1_1",21.8668343888463,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,29.2941722311364
"JMNR1_p004_B09","JMNR1_1_N2_Bleach_JB","JMNR1","p004","B09",20240912,"p004_B09","m2x","20240912-JMNR1-p004-m2x_B09.TIF",0.952723251313243,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_25_N2","worm",985.714668933147,936.855417412909,955.237903481985,974.025002317788,978.743597301115,33.8698157967947,1004.12530285832,1023.16250601634,1034.907392883,0.0343606693339083,6,"JMNR1_1",30.7141893900441,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,38.1415272323342
"JMNR1_p004_B10","JMNR1_1_N2_Bleach_JB","JMNR1","p004","B10",20240912,"p004_B10","m2x","20240912-JMNR1-p004-m2x_B10.TIF",0.973715298287064,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_25_N2","worm",912.689288127434,825.355412614525,828.16320354121,888.523340197276,900.002811459606,61.6508299841175,955.236686929699,979.913675722786,1005.82920246223,0.0675485412024574,9,"JMNR1_1",-48.0265964514647,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,-40.5992586091746
"JMNR1_p004_B11","JMNR1_1_N2_Bleach_JB","JMNR1","p004","B11",20240912,"p004_B11","m2x","20240912-JMNR1-p004-m2x_B11.TIF",1.08425145819831,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240912-JMNR1-devanalysis/20240912-JMNR1-p004-m2x/Analysis-20240913/processed_images/","Bleach_JB_25_N2","worm",975.651073000254,909.803589257084,941.622133012858,963.554047167096,976.023720944556,29.8818682960339,993.83725917655,1014.22065158946,1019.20967777994,0.0306276179291673,16,"JMNR1_1",27.9943130334855,948.02940791107,2.50109716636567,379.045412813228,1.13636772761951e-287,940.60207006878,35.4216508757755
